customer_id,order_date,previous_order_date,days_between_orders
665001,2025-10-22,2025-03-21,215
583492,2026-01-09,2025-06-08,215
356782,2025-11-02,2025-04-01,215
469551,2025-10-24,2025-03-23,215
904976,2026-02-19,2025-07-19,215
755075,2026-03-04,2025-08-02,214
840003,2025-11-06,2025-04-06,214
353304,2026-02-09,2025-07-10,214
411607,2026-01-02,2025-06-02,214
520023,2026-01-02,2025-06-02,214
471833,2025-10-18,2025-03-18,214
87214,2026-02-17,2025-07-18,214
610252,2025-11-06,2025-04-06,214
20469,2026-01-23,2025-06-23,214
12515,2026-01-06,2025-06-06,214
545023,2026-03-04,2025-08-02,214
616173,2025-12-04,2025-05-05,213
502497,2025-10-20,2025-03-21,213
583967,2026-03-03,2025-08-02,213
323204,2025-12-13,2025-05-14,213
487926,2025-11-24,2025-04-25,213
16522,2026-01-23,2025-06-24,213
529844,2025-11-27,2025-04-28,213
742202,2025-12-01,2025-05-02,213
828117,2026-02-19,2025-07-21,213
869010,2026-03-01,2025-07-31,213
990513,2025-12-31,2025-06-01,213
978428,2026-01-02,2025-06-04,212
950894,2025-10-15,2025-03-17,212
832259,2026-02-21,2025-07-24,212
926802,2026-01-08,2025-06-10,212
852400,2025-11-20,2025-04-22,212
291487,2026-02-16,2025-07-19,212
670154,2025-12-27,2025-05-29,212
466655,2026-01-11,2025-06-13,212
385814,2026-01-31,2025-07-03,212
555538,2025-11-27,2025-04-30,211
495411,2026-01-27,2025-06-30,211
397275,2025-11-14,2025-04-17,211
200032,2025-12-26,2025-05-29,211
514169,2026-01-30,2025-07-03,211
964713,2025-11-15,2025-04-18,211
747045,2026-01-04,2025-06-07,211
896616,2026-01-17,2025-06-21,210
996899,2026-02-23,2025-07-28,210
246004,2025-11-27,2025-05-01,210
481073,2026-01-27,2025-07-01,210
303468,2025-10-11,2025-03-15,210
651725,2026-01-08,2025-06-12,210
387143,2025-12-24,2025-05-28,210
507729,2026-02-19,2025-07-24,210
292264,2025-12-07,2025-05-11,210
9105,2026-01-14,2025-06-19,209
483850,2026-02-17,2025-07-23,209
423003,2026-01-20,2025-06-25,209
124181,2025-12-08,2025-05-13,209
5788,2025-12-24,2025-05-29,209
279948,2025-10-16,2025-03-21,209
939473,2026-01-26,2025-07-01,209
820295,2025-12-17,2025-05-22,209
781176,2025-10-25,2025-03-30,209
917942,2026-01-16,2025-06-21,209
794274,2025-10-05,2025-03-10,209
891546,2026-01-08,2025-06-14,208
842944,2026-01-27,2025-07-03,208
568723,2026-03-02,2025-08-06,208
84458,2026-01-04,2025-06-10,208
371427,2025-10-11,2025-03-17,208
431387,2026-01-26,2025-07-02,208
181007,2025-11-18,2025-04-24,208
194755,2026-01-13,2025-06-20,207
376083,2025-12-20,2025-05-27,207
636236,2025-10-23,2025-03-30,207
81848,2025-11-27,2025-05-04,207
922686,2025-11-16,2025-04-23,207
900716,2025-10-12,2025-03-20,206
969934,2025-12-09,2025-05-17,206
549878,2026-01-22,2025-06-30,206
95019,2026-01-12,2025-06-20,206
150600,2026-01-26,2025-07-04,206
377587,2026-02-01,2025-07-10,206
409387,2025-10-28,2025-04-05,206
622575,2026-01-21,2025-06-29,206
80901,2025-12-07,2025-05-15,206
47572,2026-02-25,2025-08-03,206
545102,2026-01-03,2025-06-11,206
41434,2025-12-31,2025-06-08,206
326583,2025-12-28,2025-06-05,206
20086,2025-10-29,2025-04-07,205
553927,2026-01-14,2025-06-23,205
329804,2025-10-21,2025-03-30,205
183417,2026-02-01,2025-07-11,205
676816,2025-10-18,2025-03-27,205
366530,2026-01-04,2025-06-13,205
328220,2025-10-14,2025-03-23,205
117495,2026-02-05,2025-07-15,205
639374,2026-02-28,2025-08-07,205
954788,2025-10-06,2025-03-15,205
722425,2026-02-08,2025-07-19,204
823965,2026-02-28,2025-08-08,204
856617,2025-12-13,2025-05-23,204
890894,2026-01-18,2025-06-28,204
877115,2025-11-01,2025-04-11,204
937720,2025-11-03,2025-04-13,204
731470,2025-10-10,2025-03-20,204
489424,2025-10-11,2025-03-21,204
288130,2025-12-13,2025-05-23,204
15917,2026-01-06,2025-06-16,204
13516,2025-10-14,2025-03-24,204
530937,2026-01-14,2025-06-24,204
526585,2026-01-25,2025-07-05,204
505679,2026-02-20,2025-07-31,204
668305,2025-11-12,2025-04-22,204
441869,2026-02-08,2025-07-20,203
336762,2025-11-09,2025-04-20,203
133315,2026-01-04,2025-06-15,203
634841,2025-10-06,2025-03-17,203
179708,2025-12-01,2025-05-12,203
622946,2025-12-19,2025-05-30,203
462314,2026-03-05,2025-08-14,203
303809,2025-12-10,2025-05-21,203
465275,2025-12-21,2025-06-01,203
815049,2026-02-07,2025-07-19,203
884486,2025-10-15,2025-03-26,203
737619,2025-11-20,2025-05-02,202
733949,2025-10-04,2025-03-16,202
761559,2025-12-10,2025-05-22,202
744779,2025-11-21,2025-05-03,202
743752,2025-11-17,2025-04-29,202
879972,2026-03-05,2025-08-15,202
63508,2026-01-10,2025-06-22,202
3292,2026-01-07,2025-06-19,202
72338,2025-10-25,2025-04-06,202
337090,2025-09-30,2025-03-12,202
142383,2025-10-28,2025-04-10,201
436286,2025-11-21,2025-05-04,201
411238,2026-01-30,2025-07-13,201
48428,2026-01-31,2025-07-14,201
119462,2025-12-20,2025-06-02,201
20951,2025-11-14,2025-04-27,201
144995,2025-12-19,2025-06-01,201
194700,2025-12-17,2025-05-30,201
45223,2025-11-22,2025-05-05,201
600193,2025-11-30,2025-05-13,201
399948,2026-02-24,2025-08-07,201
733279,2026-01-06,2025-06-19,201
917780,2026-02-13,2025-07-27,201
883599,2025-10-12,2025-03-25,201
759276,2026-01-02,2025-06-15,201
846698,2026-01-28,2025-07-12,200
995851,2026-02-08,2025-07-23,200
957316,2026-01-30,2025-07-14,200
269334,2026-02-12,2025-07-27,200
198933,2025-11-02,2025-04-16,200
231499,2026-01-02,2025-06-16,200
377290,2025-11-09,2025-04-23,200
82708,2025-11-21,2025-05-05,200
531262,2026-02-04,2025-07-19,200
39221,2025-11-10,2025-04-24,200
280014,2025-10-06,2025-03-20,200
325177,2025-11-18,2025-05-02,200
602892,2025-10-01,2025-03-15,200
468588,2025-11-12,2025-04-27,199
119890,2026-01-15,2025-06-30,199
227075,2025-12-09,2025-05-24,199
303654,2025-09-23,2025-03-08,199
99874,2025-10-19,2025-04-03,199
400019,2025-12-15,2025-05-30,199
573575,2026-02-11,2025-07-27,199
152839,2026-01-07,2025-06-22,199
111682,2026-02-02,2025-07-18,199
295890,2025-10-09,2025-03-24,199
712988,2026-02-06,2025-07-22,199
915578,2025-12-02,2025-05-17,199
726139,2026-01-10,2025-06-25,199
903887,2026-01-07,2025-06-22,199
727695,2025-12-04,2025-05-20,198
789956,2025-11-21,2025-05-07,198
972053,2026-01-27,2025-07-13,198
759048,2026-02-04,2025-07-21,198
787262,2026-01-02,2025-06-18,198
286092,2026-02-01,2025-07-18,198
574357,2025-12-02,2025-05-18,198
82267,2026-01-11,2025-06-27,198
303656,2026-02-21,2025-08-07,198
289816,2025-12-16,2025-06-01,198
10998,2026-01-16,2025-07-02,198
485260,2026-02-18,2025-08-04,198
177834,2025-10-01,2025-03-17,198
14531,2025-12-13,2025-05-29,198
516370,2025-12-31,2025-06-17,197
340494,2025-12-11,2025-05-28,197
400631,2025-12-14,2025-05-31,197
71193,2025-12-10,2025-05-27,197
657701,2026-01-21,2025-07-08,197
933027,2025-10-30,2025-04-16,197
896034,2026-02-15,2025-08-02,197
766957,2025-12-10,2025-05-27,197
882566,2026-02-10,2025-07-28,197
748534,2026-03-01,2025-08-17,196
915758,2025-09-19,2025-03-07,196
301918,2025-10-18,2025-04-05,196
627080,2026-03-03,2025-08-19,196
632613,2026-02-04,2025-07-23,196
206134,2025-11-10,2025-04-28,196
675194,2025-11-28,2025-05-16,196
381526,2025-12-11,2025-05-29,196
615489,2026-01-20,2025-07-09,195
308227,2025-09-20,2025-03-09,195
604838,2025-10-15,2025-04-03,195
294034,2025-11-27,2025-05-16,195
693240,2025-11-27,2025-05-16,195
260938,2025-10-20,2025-04-08,195
494129,2025-11-27,2025-05-16,195
484964,2025-12-21,2025-06-09,195
319134,2026-03-01,2025-08-18,195
208768,2026-01-07,2025-06-26,195
321009,2025-11-23,2025-05-12,195
816789,2025-10-26,2025-04-14,195
973869,2025-12-27,2025-06-15,195
989250,2025-11-08,2025-04-28,194
860382,2025-11-19,2025-05-09,194
208853,2025-12-23,2025-06-12,194
120147,2025-10-25,2025-04-14,194
328204,2025-09-22,2025-03-12,194
205585,2025-12-28,2025-06-17,194
315800,2025-10-11,2025-03-31,194
141125,2026-03-06,2025-08-24,194
614014,2025-10-31,2025-04-20,194
10284,2025-10-01,2025-03-21,194
460985,2025-10-27,2025-04-16,194
428979,2025-11-11,2025-05-01,194
663972,2025-09-26,2025-03-16,194
314609,2026-01-14,2025-07-04,194
153572,2025-11-22,2025-05-13,193
440068,2025-11-17,2025-05-08,193
515708,2025-12-20,2025-06-10,193
650249,2025-09-16,2025-03-07,193
515268,2025-11-30,2025-05-21,193
347316,2026-01-31,2025-07-22,193
201285,2025-11-05,2025-04-26,193
786498,2025-11-29,2025-05-20,193
811548,2025-11-15,2025-05-06,193
961569,2025-10-03,2025-03-25,192
284730,2026-02-10,2025-08-02,192
420106,2026-01-03,2025-06-25,192
477222,2025-12-16,2025-06-07,192
262134,2025-10-10,2025-04-01,192
226059,2025-12-23,2025-06-14,192
16953,2025-12-28,2025-06-19,192
685714,2025-09-19,2025-03-11,192
496685,2025-10-20,2025-04-11,192
220089,2025-12-05,2025-05-27,192
350550,2026-02-28,2025-08-20,192
62062,2025-11-06,2025-04-28,192
59002,2025-12-11,2025-06-02,192
495616,2026-01-10,2025-07-02,192
284606,2026-01-01,2025-06-23,192
677351,2026-02-12,2025-08-05,191
399830,2025-12-27,2025-06-19,191
202216,2026-02-15,2025-08-08,191
202647,2025-10-06,2025-03-29,191
694303,2026-02-28,2025-08-21,191
2639,2025-09-21,2025-03-14,191
263818,2025-11-17,2025-05-10,191
326482,2026-02-28,2025-08-21,191
504545,2025-10-06,2025-03-29,191
189952,2026-01-07,2025-06-30,191
954595,2026-02-05,2025-07-29,191
927944,2025-12-22,2025-06-14,191
885520,2025-12-31,2025-06-23,191
694984,2025-10-10,2025-04-03,190
212195,2025-12-18,2025-06-11,190
482563,2026-01-15,2025-07-09,190
261180,2025-10-03,2025-03-27,190
495011,2026-02-13,2025-08-07,190
622812,2025-10-17,2025-04-10,190
567469,2025-11-09,2025-05-03,190
439245,2025-11-16,2025-05-10,190
446351,2026-01-31,2025-07-25,190
621862,2026-02-11,2025-08-05,190
454896,2026-01-27,2025-07-21,190
232871,2025-12-28,2025-06-21,190
201880,2025-09-19,2025-03-14,189
535005,2025-12-09,2025-06-03,189
567741,2025-12-19,2025-06-13,189
471838,2025-10-04,2025-03-29,189
294785,2026-01-29,2025-07-24,189
363083,2025-10-05,2025-03-30,189
144860,2025-09-20,2025-03-15,189
701536,2026-02-15,2025-08-10,189
949166,2025-12-27,2025-06-21,189
739162,2025-10-28,2025-04-22,189
812833,2026-01-08,2025-07-03,189
981267,2025-09-15,2025-03-10,189
887207,2025-10-04,2025-03-30,188
843913,2026-02-02,2025-07-29,188
883724,2025-10-03,2025-03-29,188
13048,2025-10-11,2025-04-06,188
44284,2025-10-23,2025-04-18,188
161246,2025-11-15,2025-05-11,188
73021,2026-02-22,2025-08-18,188
167774,2025-12-02,2025-05-28,188
22265,2025-12-17,2025-06-12,188
368697,2025-12-26,2025-06-21,188
626347,2026-02-05,2025-08-01,188
128222,2025-10-07,2025-04-02,188
437425,2026-01-10,2025-07-06,188
184839,2025-12-30,2025-06-26,187
60560,2025-09-14,2025-03-11,187
673070,2025-11-30,2025-05-27,187
761177,2026-01-08,2025-07-05,187
769736,2025-12-25,2025-06-22,186
341556,2025-10-06,2025-04-03,186
286881,2025-12-01,2025-05-29,186
41317,2025-11-02,2025-04-30,186
318577,2025-12-13,2025-06-10,186
39705,2025-11-16,2025-05-14,186
545300,2025-09-18,2025-03-16,186
87788,2025-11-16,2025-05-14,186
190871,2025-09-13,2025-03-11,186
480500,2025-09-20,2025-03-18,186
193454,2025-09-12,2025-03-10,186
442055,2026-02-26,2025-08-25,185
110679,2025-12-27,2025-06-25,185
244679,2025-10-12,2025-04-10,185
27117,2026-02-27,2025-08-26,185
41123,2026-02-19,2025-08-18,185
298395,2025-11-04,2025-05-03,185
375801,2026-02-25,2025-08-24,185
315137,2025-10-20,2025-04-18,185
66248,2026-01-13,2025-07-12,185
350488,2025-10-25,2025-04-23,185
134214,2025-09-18,2025-03-17,185
876305,2025-12-26,2025-06-24,185
936602,2026-01-20,2025-07-20,184
723186,2025-12-29,2025-06-28,184
175608,2026-02-17,2025-08-17,184
600872,2025-09-13,2025-03-13,184
279704,2025-11-18,2025-05-18,184
438829,2025-10-25,2025-04-24,184
242864,2026-01-30,2025-07-30,184
120098,2025-11-08,2025-05-08,184
586034,2026-02-01,2025-08-02,183
20310,2025-09-17,2025-03-18,183
277713,2026-02-11,2025-08-12,183
259696,2026-02-03,2025-08-04,183
316727,2025-11-30,2025-05-31,183
278173,2026-02-09,2025-08-10,183
128234,2025-10-13,2025-04-13,183
648103,2026-01-11,2025-07-12,183
376108,2026-02-01,2025-08-02,183
100710,2025-09-21,2025-03-22,183
765286,2026-01-21,2025-07-22,183
714354,2026-01-24,2025-07-25,183
920164,2025-10-27,2025-04-27,183
831930,2025-10-02,2025-04-02,183
857179,2025-09-22,2025-03-23,183
889256,2025-12-28,2025-06-28,183
731536,2025-12-19,2025-06-19,183
804490,2025-11-17,2025-05-18,183
708566,2025-10-12,2025-04-13,182
915200,2026-01-12,2025-07-14,182
758033,2025-11-23,2025-05-25,182
197070,2025-12-29,2025-06-30,182
259591,2025-10-21,2025-04-22,182
460843,2025-11-04,2025-05-06,182
609970,2025-09-26,2025-03-28,182
583550,2025-12-02,2025-06-03,182
144874,2026-02-28,2025-08-30,182
215201,2025-12-26,2025-06-28,181
409070,2026-01-08,2025-07-11,181
277678,2025-10-01,2025-04-03,181
91673,2025-11-11,2025-05-14,181
500484,2026-01-29,2025-08-01,181
12335,2025-11-15,2025-05-18,181
83521,2025-10-14,2025-04-16,181
553156,2025-09-13,2025-03-16,181
597823,2025-09-22,2025-03-25,181
527703,2026-01-29,2025-08-01,181
523740,2025-11-09,2025-05-12,181
869380,2025-10-17,2025-04-19,181
726537,2025-09-22,2025-03-25,181
697670,2025-12-13,2025-06-15,181
806325,2026-01-06,2025-07-09,181
989645,2025-10-22,2025-04-25,180
945508,2026-01-17,2025-07-21,180
721257,2025-10-21,2025-04-24,180
787652,2025-12-01,2025-06-04,180
698758,2026-01-21,2025-07-25,180
842373,2025-09-11,2025-03-15,180
815289,2025-10-20,2025-04-23,180
557556,2025-10-11,2025-04-14,180
64237,2025-09-30,2025-04-03,180
334042,2025-09-06,2025-03-10,180
691794,2026-02-09,2025-08-13,180
153765,2026-01-01,2025-07-05,180
265951,2025-11-08,2025-05-12,180
318933,2025-10-14,2025-04-17,180
407651,2026-01-25,2025-07-29,180
126084,2026-02-22,2025-08-26,180
147848,2025-10-21,2025-04-24,180
573503,2025-09-25,2025-03-29,180
540543,2026-01-18,2025-07-22,180
76226,2026-02-02,2025-08-06,180
326991,2025-09-17,2025-03-21,180
125254,2026-01-10,2025-07-14,180
595450,2025-11-29,2025-06-02,180
378599,2026-01-17,2025-07-22,179
259688,2025-12-31,2025-07-05,179
424367,2026-01-31,2025-08-05,179
672293,2026-01-09,2025-07-14,179
117002,2026-01-18,2025-07-23,179
297301,2025-12-09,2025-06-13,179
864206,2025-10-18,2025-04-22,179
917209,2026-01-06,2025-07-11,179
920579,2025-12-01,2025-06-05,179
822546,2025-12-14,2025-06-18,179
853223,2026-01-19,2025-07-24,179
419759,2025-10-03,2025-04-08,178
332790,2025-11-09,2025-05-15,178
590348,2025-10-12,2025-04-17,178
657438,2025-11-04,2025-05-10,178
415734,2025-10-29,2025-05-04,178
314881,2026-01-01,2025-07-07,178
104305,2026-01-06,2025-07-12,178
214300,2025-10-07,2025-04-12,178
694261,2025-12-11,2025-06-16,178
120250,2025-11-08,2025-05-15,177
381519,2026-01-20,2025-07-27,177
413763,2026-03-04,2025-09-08,177
502084,2025-11-25,2025-06-01,177
105883,2025-11-06,2025-05-13,177
645864,2025-11-25,2025-06-01,177
268827,2026-01-30,2025-08-06,177
562822,2025-12-21,2025-06-27,177
83331,2025-09-07,2025-03-14,177
333241,2025-10-09,2025-04-15,177
508584,2025-10-04,2025-04-10,177
575499,2026-02-01,2025-08-08,177
359668,2025-10-13,2025-04-19,177
988717,2025-11-17,2025-05-24,177
903680,2025-12-22,2025-06-28,177
753484,2025-10-29,2025-05-06,176
853675,2025-11-12,2025-05-20,176
823077,2026-01-04,2025-07-12,176
901639,2026-01-16,2025-07-24,176
252294,2025-10-29,2025-05-06,176
89778,2025-10-12,2025-04-19,176
341290,2026-02-26,2025-09-03,176
405655,2026-02-17,2025-08-25,176
119761,2025-10-07,2025-04-14,176
183229,2026-02-18,2025-08-26,176
331793,2026-02-04,2025-08-12,176
15473,2025-10-30,2025-05-07,176
421030,2025-09-04,2025-03-12,176
240342,2026-01-08,2025-07-16,176
76768,2026-01-07,2025-07-15,176
49687,2025-12-22,2025-06-29,176
580016,2025-10-07,2025-04-15,175
82615,2026-02-21,2025-08-30,175
293737,2025-09-29,2025-04-07,175
388866,2025-12-01,2025-06-09,175
119631,2025-10-01,2025-04-09,175
451627,2025-10-02,2025-04-10,175
322420,2025-10-26,2025-05-04,175
936335,2026-03-06,2025-09-12,175
830319,2026-01-25,2025-08-03,175
734813,2026-02-28,2025-09-06,175
765595,2025-09-24,2025-04-03,174
873106,2026-01-31,2025-08-10,174
986825,2025-09-20,2025-03-30,174
737151,2026-01-22,2025-08-01,174
853090,2025-09-08,2025-03-18,174
583957,2025-09-13,2025-03-23,174
480120,2026-01-08,2025-07-18,174
329475,2025-12-09,2025-06-18,174
260054,2025-10-13,2025-04-22,174
632972,2025-11-04,2025-05-14,174
579950,2026-02-04,2025-08-14,174
505604,2026-01-29,2025-08-08,174
454457,2026-03-01,2025-09-08,174
543128,2025-12-02,2025-06-11,174
669105,2026-02-28,2025-09-08,173
516516,2025-09-05,2025-03-16,173
408723,2025-09-16,2025-03-27,173
532850,2025-10-12,2025-04-22,173
13528,2025-10-03,2025-04-13,173
169405,2025-10-24,2025-05-04,173
250950,2026-01-23,2025-08-03,173
439294,2025-09-19,2025-03-30,173
968973,2025-10-21,2025-05-01,173
717112,2025-11-17,2025-05-28,173
931917,2025-12-17,2025-06-27,173
875841,2025-09-22,2025-04-02,173
791737,2026-02-21,2025-09-01,173
890966,2025-10-22,2025-05-02,173
819398,2026-02-03,2025-08-14,173
795535,2026-01-16,2025-07-28,172
964265,2025-09-29,2025-04-10,172
974046,2025-10-20,2025-05-01,172
925918,2025-09-29,2025-04-10,172
289936,2025-09-25,2025-04-06,172
423969,2025-12-22,2025-07-03,172
245356,2025-09-15,2025-03-27,172
588690,2025-09-26,2025-04-07,172
235986,2025-12-19,2025-06-30,172
215064,2025-12-31,2025-07-12,172
334930,2026-02-23,2025-09-04,172
146206,2025-11-15,2025-05-27,172
70259,2025-09-11,2025-03-23,172
507803,2025-09-26,2025-04-08,171
567372,2025-12-26,2025-07-08,171
56177,2025-10-09,2025-04-21,171
226058,2025-10-07,2025-04-19,171
70358,2025-12-03,2025-06-15,171
550918,2026-02-10,2025-08-23,171
334150,2026-01-07,2025-07-20,171
432925,2026-01-01,2025-07-14,171
637164,2026-02-07,2025-08-20,171
78741,2026-02-12,2025-08-25,171
824681,2026-02-06,2025-08-19,171
938754,2025-09-05,2025-03-18,171
946274,2026-02-22,2025-09-04,171
764038,2025-08-31,2025-03-13,171
874220,2025-10-25,2025-05-07,171
741283,2025-11-11,2025-05-25,170
787578,2025-12-11,2025-06-24,170
851392,2025-11-22,2025-06-05,170
844753,2025-09-20,2025-04-03,170
70753,2025-09-05,2025-03-19,170
293570,2025-11-05,2025-05-19,170
330376,2026-02-21,2025-09-04,170
486678,2025-10-06,2025-04-19,170
569472,2026-01-18,2025-08-01,170
626351,2025-10-10,2025-04-23,170
622903,2026-01-14,2025-07-28,170
81251,2025-10-30,2025-05-13,170
488608,2025-11-08,2025-05-22,170
123528,2026-03-04,2025-09-16,169
517629,2026-02-09,2025-08-24,169
494399,2025-10-16,2025-04-30,169
585849,2025-11-26,2025-06-10,169
793469,2025-09-15,2025-03-30,169
908672,2026-03-06,2025-09-18,169
944830,2025-12-02,2025-06-17,168
828721,2026-01-12,2025-07-28,168
653991,2025-10-03,2025-04-18,168
673549,2025-10-19,2025-05-04,168
628083,2026-02-13,2025-08-29,168
43802,2026-01-24,2025-08-09,168
221746,2025-11-22,2025-06-07,168
693080,2025-12-05,2025-06-20,168
347130,2025-09-03,2025-03-19,168
246310,2025-10-02,2025-04-17,168
618488,2025-09-19,2025-04-05,167
215180,2025-12-14,2025-06-30,167
377678,2025-09-29,2025-04-15,167
533240,2025-11-21,2025-06-07,167
126903,2026-02-27,2025-09-13,167
516862,2025-12-02,2025-06-18,167
67347,2025-10-31,2025-05-17,167
362520,2025-12-07,2025-06-23,167
350358,2025-11-07,2025-05-24,167
52064,2026-02-04,2025-08-21,167
458849,2025-08-27,2025-03-13,167
44577,2025-10-31,2025-05-17,167
556315,2026-01-06,2025-07-23,167
832924,2025-11-14,2025-05-31,167
942233,2026-01-18,2025-08-04,167
738587,2026-01-15,2025-08-01,167
973897,2026-02-05,2025-08-22,167
695230,2025-12-09,2025-06-25,167
750684,2025-09-13,2025-03-30,167
791444,2025-09-13,2025-03-31,166
801983,2025-08-26,2025-03-13,166
974855,2026-02-02,2025-08-20,166
622172,2026-03-03,2025-09-18,166
376390,2025-10-04,2025-04-21,166
336859,2025-09-22,2025-04-09,166
150904,2025-10-25,2025-05-12,166
654635,2026-01-08,2025-07-26,166
66125,2026-02-14,2025-09-01,166
434975,2026-02-20,2025-09-07,166
543473,2026-03-02,2025-09-17,166
557990,2025-12-16,2025-07-03,166
20186,2025-12-02,2025-06-20,165
363342,2026-02-09,2025-08-28,165
93074,2025-11-20,2025-06-08,165
113168,2026-02-12,2025-08-31,165
95753,2025-12-15,2025-07-03,165
348586,2025-10-22,2025-05-10,165
679764,2026-01-13,2025-08-01,165
586453,2026-01-22,2025-08-10,165
199012,2025-09-03,2025-03-22,165
973636,2025-12-06,2025-06-24,165
922122,2025-11-13,2025-06-01,165
739400,2025-10-19,2025-05-08,164
746752,2025-10-14,2025-05-03,164
202984,2025-11-19,2025-06-08,164
466083,2025-10-26,2025-05-15,164
546302,2025-09-30,2025-04-19,164
343677,2025-11-04,2025-05-24,164
43885,2025-12-31,2025-07-20,164
389799,2025-09-03,2025-03-23,164
381564,2025-10-24,2025-05-14,163
357507,2025-09-11,2025-04-01,163
290569,2025-11-23,2025-06-13,163
181218,2025-09-10,2025-03-31,163
288720,2025-08-22,2025-03-12,163
277165,2026-03-05,2025-09-23,163
51578,2025-09-17,2025-04-07,163
60925,2026-02-08,2025-08-29,163
599921,2026-02-23,2025-09-13,163
876716,2025-09-22,2025-04-12,163
714044,2025-12-24,2025-07-14,163
799818,2025-12-20,2025-07-10,163
965064,2026-01-31,2025-08-21,163
968443,2025-08-29,2025-03-19,163
924398,2025-09-15,2025-04-05,163
766417,2025-08-26,2025-03-17,162
827301,2026-01-19,2025-08-10,162
644164,2026-02-07,2025-08-29,162
149412,2026-03-03,2025-09-22,162
226621,2026-02-03,2025-08-26,161
657139,2025-12-27,2025-07-19,161
382492,2026-02-26,2025-09-18,161
582666,2026-01-02,2025-07-25,161
501106,2025-10-22,2025-05-14,161
142603,2025-11-12,2025-06-04,161
167140,2026-01-15,2025-08-07,161
135767,2025-11-06,2025-05-29,161
730978,2025-10-03,2025-04-25,161
